power_of_shot,game_season,is_goal,area_of_shot,shot_basics,combined_shot,distance_of_shot,location,knockout_match,remaining_total,latitude,longitude,shot_id_number
1.0,2000-01,0.0,0,4,8,27.0,75.47184905645283,0.0,633.0,42.982923,-71.44609399999999,255.0
1.0,2000-01,1.0,0,4,39,30.0,105.01904589168578,0.0,453.0,42.982923,-71.44609399999999,256.0
1.0,2000-01,,4,4,30,34.970398984778825,186.9545399288287,0.0,382.0,42.982923,-71.44609399999999,257.0
1.0,2000-01,1.0,0,0,34,20.0,0.0,0.0,352.0,42.982923,-71.44609399999999,258.0
1.0,2000-01,1.0,5,1,24,31.0,114.54693361238442,0.0,236.0,42.982923,-71.44609399999999,259.0
1.0,2000-01,,0,4,23,38.0,184.69414230680331,0.0,205.0,42.982923,-71.44609399999999,260.0
1.0,2009-10,1.0,2,4,54,33.0,132.015150645674,0.0,64.0,42.982923,-71.44609399999999,261.0
3.0,2000-01,,0,1,51,27.0,74.95331880577403,0.0,653.0,42.982923,-71.44609399999999,262.0
3.0,2009-10,1.0,0,0,52,20.0,0.0,0.0,585.0,42.982923,-71.44609399999999,263.0
3.0,2000-01,,4,4,16,37.0,178.86866690396056,0.0,558.0,42.982923,-71.44609399999999,264.0
3.0,2000-01,0.0,1,4,23,40.0,202.82997806044352,0.0,384.0,42.982923,-71.44609399999999,265.0
3.0,2000-01,1.0,0,0,33,20.0,0.0,0.0,358.0,42.982923,-71.44609399999999,266.0
3.0,2000-01,,2,4,23,34.0,142.27438279606062,0.0,192.0,42.982923,-71.44609399999999,267.0
3.0,2000-01,0.0,5,6,11,43.0,236.1228493814184,0.0,162.0,42.982923,-71.44609399999999,268.0
3.0,2000-01,1.0,0,4,23,37.0,177.22584461641028,0.0,21.0,42.982923,-71.44609399999999,269.0
4.0,2000-01,1.0,4,5,39,45.0,251.1911622649173,0.0,698.0,42.982923,-71.44609399999999,270.0
4.0,2009-10,0.0,5,4,23,34.0,140.8900280360537,0.0,590.0,42.982923,-71.44609399999999,271.0
4.0,2009-10,1.0,0,1,7,29.0,93.30058949438637,0.0,576.0,42.982923,-71.44609399999999,272.0
4.0,2000-01,1.0,1,4,23,42.0,228.96506283710625,0.0,450.0,42.982923,-71.44609399999999,273.0
4.0,2000-01,1.0,0,4,39,38.0,186.80738743422333,0.0,324.0,42.982923,-71.44609399999999,274.0
1.0,2000-01,0.0,0,1,23,31.0,110.0,0.0,625.0,34.189593,-118.471724,275.0
1.0,2000-01,1.0,0,0,34,19.770151599444688,0.0,0.0,434.0,34.189593,-118.471724,276.0
1.0,2009-10,0.0,5,4,23,35.0,154.29990014165554,0.0,377.0,34.189593,-118.471724,277.0
1.0,2000-01,1.0,1,5,23,46.0,261.5530538915575,0.0,344.0,34.189593,-118.471724,278.0
1.0,2009-10,,0,0,1,20.0,2.3286893159166806,0.0,317.0,34.189593,-118.471724,279.0
2.0,2000-01,1.0,4,4,23,36.0,160.65490966665163,0.0,438.0,34.189593,-118.471724,280.0
2.0,2000-01,1.0,0,1,39,27.0,70.25667228100119,0.0,395.0,34.189593,-118.471724,281.0
2.0,2009-10,,4,4,47,37.0,171.71196813268432,0.0,158.0,34.189593,-118.471724,282.0
2.0,2000-01,1.0,0,4,34,20.0,2.3286893159166806,0.0,128.0,34.189593,-118.471724,283.0
2.0,2000-01,1.0,0,0,33,20.0,0.0,0.0,99.0,34.189593,-118.471724,284.0
2.0,2000-01,1.0,4,5,23,45.0,258.76823607235883,0.0,36.0,34.189593,-118.471724,285.0
3.0,2009-10,0.0,1,4,40,38.0,187.87761974221408,0.0,684.0,34.189593,-118.471724,
3.0,2000-01,0.0,4,5,23,47.0,275.87686880224663,0.0,440.0,34.189593,-118.471724,287.0
3.0,2009-10,1.0,2,1,7,29.0,91.58602513484249,0.0,293.0,34.189593,-118.471724,288.0
3.0,2000-01,0.0,4,5,23,45.0,255.61404069214808,0.0,222.0,34.189593,-118.471724,289.0
3.0,2000-01,1.0,0,1,51,25.0,59.80802621722272,0.0,135.0,34.189593,-118.471724,290.0
3.0,2000-01,0.0,0,0,34,20.0,0.0,0.0,54.0,34.189593,-118.471724,291.0
4.0,2000-01,1.0,5,4,14,40.0,201.3007699935596,0.0,667.0,34.189593,-118.471724,292.0
4.0,2000-01,,0,1,31,32.0,126.7162183779172,0.0,639.0,34.189593,-118.471724,293.0
1.0,2000-01,1.0,5,6,23,44.0,245.48262663709892,0.0,582.0,42.982923,-71.44609399999999,294.0
1.0,2000-01,1.0,4,5,23,46.0,262.58903252040056,0.0,300.0,42.982923,-71.44609399999999,295.0
1.0,2000-01,1.0,1,4,23,40.0,208.3698634639856,0.0,210.0,42.982923,-71.44609399999999,296.0
2.0,2000-01,0.0,4,4,23,37.0,176.47662734764626,0.0,668.0,42.982923,-71.44609399999999,297.0
2.0,2000-01,0.0,4,4,23,37.0,170.80105386091742,0.0,520.0,42.982923,-71.44609399999999,298.0
2.0,2000-01,,2,1,39,32.0,124.34226956268732,0.0,491.0,42.982923,-71.44609399999999,299.0
2.0,2000-01,,2,4,7,35.0,156.40012787718558,0.0,371.0,42.982923,-71.44609399999999,300.0
2.0,2000-01,,2,4,23,30.0,102.08329931972223,0.0,347.0,42.982923,-71.44609399999999,301.0
2.0,2000-01,0.0,5,4,23,38.0,186.77526602845464,0.0,227.0,42.982923,-71.44609399999999,302.0
2.0,2009-10,1.0,0,4,34,20.0,0.0,0.0,174.0,42.982923,-71.44609399999999,303.0
3.0,2000-01,1.0,0,4,1,20.0,0.0,0.0,502.0,42.982923,-71.44609399999999,304.0
3.0,2000-01,0.0,4,5,50,48.0,283.1766233289746,0.0,442.0,42.982923,-71.44609399999999,305.0
3.0,2000-01,0.0,0,4,38,27.0,77.38862965578342,0.0,412.0,42.982923,-71.44609399999999,306.0
3.0,2000-01,0.0,0,1,23,24.0,43.68065933568311,0.0,408.0,42.982923,-71.44609399999999,307.0
4.0,2000-01,0.0,5,4,12,30.03525372980021,159.5524991969728,0.0,298.0,42.982923,-71.44609399999999,308.0
3.0,2000-01,1.0,0,0,34,19.770151599444688,0.0,0.0,243.0,42.982923,-71.44609399999999,309.0
3.0,2000-01,0.0,4,4,23,35.858725130674976,181.13530854032848,0.0,198.0,42.982923,-71.44609399999999,310.0
3.0,2000-01,0.0,2,4,22,29.0,93.51141581136,0.0,177.0,42.982923,-71.44609399999999,311.0
3.0,2000-01,1.0,1,4,23,38.0,183.30575550156632,0.0,139.0,42.982923,-71.44609399999999,312.0
3.0,2009-10,0.0,0,0,1,20.0,0.0,0.0,75.0,42.982923,-71.44609399999999,313.0
3.0,2009-10,0.0,3,5,23,62.0,427.8480796279856,0.0,0.0,42.982923,-71.44609399999999,314.0
4.0,2000-01,0.0,0,1,23,35.0,150.71164520368023,0.0,632.0,42.982923,-71.44609399999999,315.0
4.0,2000-01,1.0,1,5,23,47.0,275.27440854536405,0.0,606.0,42.982923,-71.44609399999999,316.0
4.0,2000-01,,1,5,23,44.0,246.53194519169315,0.0,563.0,42.982923,-71.44609399999999,317.0
1.0,2000-01,1.0,2,4,23,33.0,134.30189872075525,0.0,59.0,47.633181,-122.308343,
1.0,2009-10,0.0,0,4,23,32.0,122.91867230002121,0.0,517.0,47.633181,-122.308343,319.0
1.0,2000-01,0.0,2,4,23,35.0,153.8083222715858,0.0,430.0,47.633181,-122.308343,320.0
1.0,2000-01,1.0,0,0,39,23.0,34.66987164671943,0.0,48.0,47.633181,-122.308343,321.0
1.0,2000-01,0.0,0,5,23,45.0,250.04999500099976,0.0,24.0,47.633181,-122.308343,322.0
1.0,2000-01,0.0,3,3,30,68.0,488.6365639582809,0.0,0.0,47.633181,-122.308343,323.0
2.0,2000-01,0.0,0,0,33,21.05328936573913,31.780497164141412,0.0,708.0,47.633181,-122.308343,
2.0,2009-10,0.0,0,0,23,23.0,32.72293148106445,0.0,540.0,47.633181,-122.308343,325.0
2.0,2000-01,0.0,0,0,18,23.0,32.72293148106445,0.0,114.0,47.633181,-122.308343,326.0
2.0,2000-01,,4,5,23,44.0,248.48541204666316,0.0,28.0,47.633181,-122.308343,327.0
3.0,2000-01,,5,4,29,33.0,130.39171752837677,0.0,659.0,47.633181,-122.308343,328.0
3.0,2000-01,1.0,0,0,4,20.0,0.0,0.0,577.0,47.633181,-122.308343,329.0
3.0,2009-10,0.0,4,5,25,46.0,265.9661632614194,0.0,546.0,47.633181,-122.308343,330.0
3.0,2000-01,1.0,0,0,4,20.0,0.0,0.0,422.0,47.633181,-122.308343,
3.0,2000-01,1.0,4,4,23,38.0,186.89301752607025,0.0,225.0,47.633181,-122.308343,332.0
3.0,2009-10,1.0,0,0,34,20.0,0.0,0.0,88.0,47.633181,-122.308343,333.0
1.0,2000-01,0.0,1,5,41,46.0,267.21714016881475,0.0,574.0,42.982923,-71.44609399999999,334.0
1.0,2000-01,,0,0,33,20.0,0.0,0.0,494.0,42.982923,-71.44609399999999,335.0
1.0,2000-01,1.0,5,4,38,38.0,184.95404834715026,0.0,448.0,42.982923,-71.44609399999999,336.0
1.0,2000-01,0.0,0,1,30,25.0,57.30619512757761,0.0,395.0,42.982923,-71.44609399999999,337.0
1.0,2000-01,1.0,1,4,5,38.0,186.0671921645512,0.0,330.0,42.982923,-71.44609399999999,338.0
1.0,2000-01,0.0,2,1,23,28.0,83.81527307120105,0.0,290.0,42.982923,-71.44609399999999,339.0
1.0,2000-01,1.0,0,0,1,20.0,2.3286893159166806,0.0,244.0,42.982923,-71.44609399999999,340.0
1.0,2000-01,0.0,0,4,47,34.0,145.12063946937388,0.0,153.0,42.982923,-71.44609399999999,341.0
1.0,2000-01,0.0,5,4,23,33.0,134.7367804276175,0.0,120.0,42.982923,-71.44609399999999,342.0
1.0,2000-01,0.0,0,0,34,20.0,0.0,0.0,7.0,42.982923,-71.44609399999999,343.0
2.0,2000-01,0.0,2,4,23,37.0,170.66048165876012,0.0,280.0,42.982923,-71.44609399999999,344.0
2.0,2000-01,1.0,4,4,39,39.0,196.81717404738842,0.0,254.0,42.982923,-71.44609399999999,345.0
2.0,2000-01,,0,1,39,25.0,57.28001396647874,0.0,194.0,42.982923,-71.44609399999999,346.0
3.0,2000-01,1.0,0,4,23,35.0,151.4199458459816,0.0,695.0,42.982923,-71.44609399999999,347.0
3.0,2000-01,,0,1,32,26.481949146215605,72.80109889280519,0.0,615.0,42.982923,-71.44609399999999,348.0
3.0,2000-01,0.0,0,4,23,39.0,198.0631212517868,0.0,550.0,42.982923,-71.44609399999999,349.0
3.0,2000-01,0.0,1,5,34,48.0,288.4614358974177,0.0,387.0,42.982923,-71.44609399999999,
4.0,2000-01,1.0,0,0,34,20.0,0.0,0.0,359.0,42.982923,-71.44609399999999,351.0
3.0,2000-01,1.0,2,1,23,35.0,154.69324484281788,0.0,281.0,42.982923,-71.44609399999999,352.0
3.0,2000-01,0.0,0,1,23,23.718267803427572,46.14108798023731,0.0,188.0,42.982923,-71.44609399999999,353.0
3.0,2000-01,1.0,4,4,23,36.0,167.547008329006,0.0,37.0,42.982923,-71.44609399999999,354.0
3.0,2000-01,1.0,1,5,23,47.0,271.0073799733136,0.0,0.0,42.982923,-71.44609399999999,355.0
4.0,2000-01,0.0,4,4,23,41.0,211.72859986312668,0.0,702.0,42.982923,-71.44609399999999,356.0
4.0,2000-01,1.0,0,0,4,20.0,0.0,0.0,660.0,42.982923,-71.44609399999999,357.0
4.0,2000-01,1.0,2,1,1,28.0,89.37561188601731,0.0,582.0,42.982923,-71.44609399999999,358.0
4.0,2000-01,1.0,5,1,23,28.0,85.5628424025289,0.0,547.0,42.982923,-71.44609399999999,359.0
4.0,2000-01,,4,5,23,47.0,278.7436097922247,0.0,454.0,42.982923,-71.44609399999999,360.0
4.0,2009-10,0.0,0,1,23,25.0,52.810983706043565,0.0,409.0,42.982923,-71.44609399999999,361.0
4.0,2009-10,1.0,0,0,1,20.0,0.0,0.0,398.0,42.982923,-71.44609399999999,362.0
4.0,2000-01,0.0,0,4,23,40.0,204.9569704169019,0.0,240.0,42.982923,-71.44609399999999,363.0
4.0,2000-01,1.0,1,4,23,40.0,209.99047597450686,0.0,51.0,42.982923,-71.44609399999999,364.0
1.0,2009-10,,0,4,13,38.0,181.70580618131055,0.0,678.0,42.982923,-71.44609399999999,365.0
1.0,2000-01,1.0,0,1,29,34.0,140.45995870709916,0.0,626.0,42.982923,-71.44609399999999,366.0
1.0,2000-01,0.0,5,4,23,35.0,158.927656498169,0.0,551.0,42.982923,-71.44609399999999,367.0
1.0,2000-01,1.0,0,1,23,29.0,90.80198235721508,0.0,514.0,42.982923,-71.44609399999999,368.0
1.0,2009-10,0.0,2,4,23,34.0,149.01342221424215,0.0,406.0,42.982923,-71.44609399999999,369.0
1.0,2000-01,1.0,4,5,23,46.0,266.7376988728815,0.0,326.0,42.982923,-71.44609399999999,370.0
1.0,2009-10,1.0,5,4,48,31.0,110.76551810017412,0.0,29.0,42.982923,-71.44609399999999,371.0
2.0,2000-01,0.0,0,1,23,28.0,82.73451516749222,0.0,537.0,42.982923,-71.44609399999999,372.0
2.0,2009-10,0.0,0,1,23,25.0,57.28001396647874,0.0,533.0,42.982923,-71.44609399999999,373.0
2.0,2000-01,0.0,5,4,23,43.0,237.00843866833097,0.0,528.0,42.982923,-71.44609399999999,374.0
2.0,2000-01,0.0,0,4,19,39.0,198.3053201505194,0.0,318.0,42.982923,-71.44609399999999,375.0
2.0,2009-10,1.0,2,4,1,42.0,224.39696967650883,0.0,109.0,42.982923,-71.44609399999999,376.0
2.0,2000-01,0.0,0,0,1,20.0,0.0,0.0,70.0,42.982923,-71.44609399999999,377.0
2.0,2009-10,1.0,0,4,37,28.0,89.67719888578144,0.0,25.0,42.982923,-71.44609399999999,378.0
2.0,2000-01,,0,4,23,36.0,161.0093165006299,0.0,0.0,42.982923,-71.44609399999999,
3.0,2000-01,1.0,0,0,1,20.0,0.0,0.0,632.0,42.982923,-71.44609399999999,380.0
3.0,2000-01,0.0,1,5,21,50.0,301.3784995649159,0.0,377.0,42.982923,-71.44609399999999,381.0
3.0,2000-01,,0,4,38,36.0,163.32176829804408,0.0,312.0,42.982923,-71.44609399999999,382.0
3.0,2000-01,1.0,1,4,48,40.0,207.5090359478353,0.0,245.0,42.982923,-71.44609399999999,383.0
3.0,2000-01,0.0,2,4,23,35.0,151.60804727981952,0.0,205.0,42.982923,-71.44609399999999,384.0
3.0,2000-01,1.0,5,1,23,28.0,80.05623023850173,0.0,183.0,42.982923,-71.44609399999999,385.0
3.0,2000-01,0.0,5,4,23,33.0,138.61096637712328,0.0,17.0,42.982923,-71.44609399999999,386.0
3.0,2000-01,1.0,0,0,44,20.0,0.0,0.0,0.0,42.982923,-71.44609399999999,387.0
4.0,2009-10,1.0,0,0,34,20.0,0.0,0.0,515.0,42.982923,-71.44609399999999,388.0
4.0,2009-10,1.0,2,4,39,35.0,154.29990014165554,0.0,451.0,42.982923,-71.44609399999999,389.0
4.0,2009-10,,0,4,34,20.0,0.0,0.0,256.0,42.982923,-71.44609399999999,390.0
4.0,2000-01,,0,0,34,20.0,0.0,0.0,74.0,42.982923,-71.44609399999999,391.0
4.0,2000-01,,0,1,23,27.0,73.824115301167,0.0,41.0,42.982923,-71.44609399999999,392.0
1.0,2000-01,1.0,0,0,1,20.0,0.0,0.0,597.0,42.982923,-71.44609399999999,393.0
1.0,2000-01,1.0,1,4,39,37.0,174.56272825175412,0.0,447.0,42.982923,-71.44609399999999,394.0
1.0,2009-10,1.0,5,4,23,35.0,155.72411502397438,0.0,408.0,42.982923,-71.44609399999999,395.0
1.0,2000-01,0.0,4,4,23,37.0,176.47662734764626,0.0,213.0,42.982923,-71.44609399999999,396.0
1.0,2000-01,,4,5,23,44.149769159039046,273.3093485411723,0.0,87.0,42.982923,-71.44609399999999,397.0
1.0,2000-01,0.0,4,5,23,65.0,456.7242056208538,0.0,0.0,42.982923,-71.44609399999999,398.0
2.0,2000-01,0.0,0,4,18,40.004247144857004,205.06096654409882,0.0,681.0,42.982923,-71.44609399999999,399.0
2.0,2000-01,0.0,0,4,23,35.0,154.40207252495026,0.0,641.0,42.982923,-71.44609399999999,400.0
2.0,2009-10,1.0,0,0,34,22.0,29.206163733020468,0.0,566.0,42.982923,-71.44609399999999,
2.0,2000-01,1.0,5,4,27,35.0,151.82226450688975,0.0,486.0,42.982923,-71.44609399999999,402.0
2.0,2009-10,0.0,2,4,23,35.0,156.82155464093574,0.0,348.0,42.982923,-71.44609399999999,403.0
2.0,2000-01,1.0,0,0,34,20.0,0.0,0.0,323.0,42.982923,-71.44609399999999,404.0
2.0,2000-01,0.0,0,5,23,45.0,258.9845555240699,0.0,220.0,42.982923,-71.44609399999999,405.0
2.0,2000-01,0.0,0,4,23,28.0,84.69356528095862,0.0,154.0,42.982923,-71.44609399999999,406.0
2.0,2009-10,0.0,2,4,23,42.0,225.2197985270004,0.0,0.0,42.982923,-71.44609399999999,407.0
3.0,2000-01,0.0,4,4,23,39.0,192.43960091415696,0.0,567.0,42.982923,-71.44609399999999,408.0
3.0,2000-01,0.0,0,0,33,20.0,0.0,0.0,561.0,42.982923,-71.44609399999999,409.0
3.0,2009-10,1.0,1,4,15,38.0,183.44754018519845,0.0,396.0,42.982923,-71.44609399999999,410.0
3.0,2000-01,1.0,5,4,39,32.0,123.9112585683803,0.0,286.0,42.982923,-71.44609399999999,411.0
3.0,2009-10,1.0,2,4,23,34.0,149.75313018431368,0.0,256.0,42.982923,-71.44609399999999,412.0
4.0,2000-01,1.0,5,6,19,44.0,240.3518254559345,0.0,686.0,42.982923,-71.44609399999999,413.0
4.0,2000-01,0.0,0,4,46,36.0,160.00312496948303,0.0,613.0,42.982923,-71.44609399999999,414.0
4.0,2000-01,0.0,2,4,23,37.0,176.63804799646084,0.0,395.0,42.982923,-71.44609399999999,415.0
4.0,2000-01,1.0,0,0,34,20.0,2.3286893159166806,0.0,364.0,42.982923,-71.44609399999999,416.0
4.0,2009-10,,0,4,24,39.0,195.92090240706835,0.0,302.0,42.982923,-71.44609399999999,417.0
4.0,2000-01,,4,4,23,43.0,237.00210969525142,0.0,256.0,42.982923,-71.44609399999999,418.0
4.0,2000-01,1.0,0,0,4,20.0,0.0,0.0,84.0,42.982923,-71.44609399999999,419.0
4.0,2000-01,,0,1,23,26.0,62.36184731067546,0.0,38.0,42.982923,-71.44609399999999,420.0
1.0,2000-01,1.0,4,4,55,38.0,184.69414230680331,0.0,701.0,37.754129999999996,-122.437947,
1.0,2000-01,0.0,4,4,52,35.56261641537625,189.74720024284943,0.0,654.0,37.754129999999996,-122.437947,422.0
1.0,2000-01,0.0,0,0,44,20.0,0.0,0.0,447.0,37.754129999999996,-122.437947,
1.0,2009-10,1.0,0,4,23,36.0,167.0478973228936,0.0,277.0,37.754129999999996,-122.437947,424.0
1.0,2009-10,0.0,2,4,23,36.0,169.30741271426953,0.0,218.0,37.754129999999996,-122.437947,425.0
1.0,2000-01,0.0,0,1,49,24.0,49.010203019371396,0.0,190.0,37.754129999999996,-122.437947,426.0
1.0,2000-01,1.0,5,4,23,34.0,144.0,0.0,126.0,37.754129999999996,-122.437947,427.0
1.0,2000-01,,2,4,46,34.0,147.0,0.0,0.0,37.754129999999996,-122.437947,428.0
2.0,2000-01,,0,1,16,26.0,68.42514157822401,0.0,605.0,37.754129999999996,-122.437947,429.0
2.0,2000-01,1.0,0,0,33,20.0,0.0,0.0,540.0,37.754129999999996,-122.437947,430.0
2.0,2000-01,1.0,5,4,7,38.0,180.04443895883045,0.0,477.0,37.754129999999996,-122.437947,431.0
2.0,2000-01,0.0,5,4,38,35.0,159.0,0.0,362.0,37.754129999999996,-122.437947,432.0
2.0,2000-01,0.0,0,0,34,20.0,0.0,0.0,74.0,37.754129999999996,-122.437947,433.0
2.0,2009-10,,2,1,23,28.0,89.19641248391103,0.0,33.0,37.754129999999996,-122.437947,434.0
2.0,2000-01,0.0,0,0,33,21.842912606535698,27.65863337187866,0.0,7.0,37.754129999999996,-122.437947,435.0
3.0,2000-01,1.0,0,0,41,20.0,0.0,0.0,700.0,37.754129999999996,-122.437947,436.0
3.0,2000-01,1.0,5,6,17,43.0,231.03462943896525,0.0,659.0,37.754129999999996,-122.437947,437.0
3.0,2000-01,0.0,0,1,17,24.0,42.85434553611371,0.0,508.0,37.754129999999996,-122.437947,438.0
3.0,2000-01,,0,0,34,20.0,0.0,0.0,505.0,37.754129999999996,-122.437947,
3.0,2000-01,,4,5,23,44.0,247.38633753705963,0.0,397.0,37.754129999999996,-122.437947,440.0
3.0,2000-01,1.0,4,4,23,36.0,168.92897915988246,0.0,211.0,37.754129999999996,-122.437947,441.0
3.0,2000-01,0.0,1,4,11,37.0,177.451401797788,0.0,154.0,37.754129999999996,-122.437947,442.0
3.0,2000-01,1.0,2,2,40,43.0,231.03462943896525,0.0,29.0,37.754129999999996,-122.437947,443.0
4.0,2000-01,1.0,0,1,23,27.0,78.00640999302556,0.0,455.0,37.754129999999996,-122.437947,444.0
4.0,2009-10,0.0,2,2,38,43.0,231.03462943896525,0.0,355.0,37.754129999999996,-122.437947,445.0
4.0,2000-01,0.0,2,2,31,42.0,225.97787502319767,0.0,222.0,37.754129999999996,-122.437947,446.0
4.0,2000-01,1.0,2,1,23,30.0,106.83164325236228,0.0,129.0,37.754129999999996,-122.437947,447.0
4.0,2009-10,0.0,1,4,8,36.0,167.14065932620943,0.0,65.0,37.754129999999996,-122.437947,448.0
4.0,2009-10,0.0,2,4,28,38.0,189.04232330353963,0.0,22.0,37.754129999999996,-122.437947,449.0
4.0,2000-01,0.0,0,4,23,45.0,252.7864711569826,0.0,0.0,37.754129999999996,-122.437947,450.0
5.0,2000-01,,2,4,30,34.0,144.16848608660632,0.0,146.0,37.754129999999996,-122.437947,451.0
5.0,2009-10,1.0,0,0,4,20.0,0.0,0.0,130.0,37.754129999999996,-122.437947,452.0
5.0,2009-10,1.0,2,4,26,35.0,153.0,0.0,60.0,37.754129999999996,-122.437947,453.0
5.0,2000-01,1.0,5,4,33,30.0,108.55873986004076,0.0,34.0,37.754129999999996,-122.437947,454.0
5.0,2009-10,0.0,0,5,23,53.0,332.1746528559938,0.0,0.0,37.754129999999996,-122.437947,
1.0,2009-10,,2,4,23,35.0,158.3824485225557,0.0,703.0,42.982923,-71.44609399999999,456.0
1.0,2000-01,1.0,0,1,29,26.0,60.83584469702052,0.0,507.0,42.982923,-71.44609399999999,457.0
1.0,2000-01,0.0,5,4,23,39.0,198.4565443617317,0.0,439.0,42.982923,-71.44609399999999,458.0
1.0,2009-10,,0,1,23,26.0,68.96375859826666,0.0,384.0,42.982923,-71.44609399999999,459.0
1.0,2000-01,0.0,0,4,23,37.0,174.56272825175412,0.0,5.0,42.982923,-71.44609399999999,460.0
1.0,2000-01,1.0,4,4,23,39.0,190.39432764659767,0.0,111.0,42.982923,-71.44609399999999,461.0
1.0,2000-01,1.0,2,1,23,28.0,84.40379138403677,0.0,11.0,42.982923,-71.44609399999999,462.0
2.0,2000-01,0.0,5,4,23,19.572745789245545,186.01075237738274,0.0,684.0,42.982923,-71.44609399999999,463.0
2.0,2009-10,1.0,0,0,4,20.0,0.0,0.0,569.0,42.982923,-71.44609399999999,464.0
2.0,2000-01,1.0,0,0,34,20.0,0.0,0.0,180.0,42.982923,-71.44609399999999,465.0
2.0,2009-10,0.0,0,4,23,39.0,196.81717404738842,0.0,150.0,42.982923,-71.44609399999999,466.0
2.0,2009-10,1.0,0,0,34,20.0,0.0,0.0,122.0,42.982923,-71.44609399999999,467.0
3.0,2009-10,0.0,0,4,23,40.0,201.15665537088253,0.0,694.0,42.982923,-71.44609399999999,468.0
3.0,2000-01,0.0,0,4,23,24.0,45.88027898781785,0.0,662.0,42.982923,-71.44609399999999,469.0
3.0,2000-01,0.0,5,4,33,37.0,172.0116275139561,0.0,646.0,42.982923,-71.44609399999999,470.0
3.0,2000-01,1.0,4,4,24,32.89763797768781,167.60966559241146,0.0,512.0,42.982923,-71.44609399999999,471.0
3.0,2009-10,,0,4,31,40.0,207.1955597979841,0.0,455.0,42.982923,-71.44609399999999,472.0
3.0,2000-01,1.0,0,1,23,32.0,129.0658746532173,0.0,447.0,42.982923,-71.44609399999999,473.0
3.0,2000-01,0.0,4,4,54,38.0,189.38056922503955,0.0,376.0,42.982923,-71.44609399999999,474.0
3.0,2000-01,0.0,4,5,5,45.0,250.44959572736389,0.0,333.0,42.982923,-71.44609399999999,475.0
3.0,2000-01,0.0,0,1,31,26.0,60.440052945046304,0.0,55.0,42.982923,-71.44609399999999,476.0
4.0,2009-10,0.0,1,4,23,40.0,204.70710783946905,0.0,707.0,42.982923,-71.44609399999999,477.0
4.0,2000-01,0.0,0,4,3,27.0,72.00694410957877,0.0,667.0,42.982923,-71.44609399999999,478.0
4.0,2009-10,0.0,2,4,23,34.0,144.16848608660632,0.0,129.0,42.982923,-71.44609399999999,479.0
4.0,2000-01,,2,4,48,20.164963219842978,101.07917688624102,0.0,103.0,42.982923,-71.44609399999999,480.0
1.0,2009-10,1.0,4,4,23,41.0,218.83783950679097,0.0,642.0,42.982923,-71.44609399999999,481.0
1.0,2009-10,0.0,1,4,23,40.0,206.15528128088303,0.0,561.0,42.982923,-71.44609399999999,482.0
1.0,2000-01,1.0,0,0,1,20.0,0.0,0.0,556.0,42.982923,-71.44609399999999,483.0
1.0,2000-01,1.0,1,5,23,47.0,275.87686880224663,0.0,512.0,42.982923,-71.44609399999999,484.0
1.0,2000-01,1.0,4,4,23,37.0,174.56272825175412,0.0,479.0,42.982923,-71.44609399999999,485.0
1.0,2000-01,0.0,0,4,23,37.0,174.64249196572982,0.0,408.0,42.982923,-71.44609399999999,486.0
1.0,2009-10,1.0,0,4,34,20.0,0.0,0.0,84.0,42.982923,-71.44609399999999,487.0
1.0,2009-10,0.0,0,5,23,56.0,363.45563690772485,0.0,0.0,42.982923,-71.44609399999999,488.0
2.0,2009-10,1.0,0,4,23,34.0,143.1258187749506,0.0,638.0,42.982923,-71.44609399999999,489.0
2.0,2000-01,1.0,0,0,4,20.0,0.0,0.0,209.0,42.982923,-71.44609399999999,490.0
2.0,2000-01,,4,5,31,47.0,272.91940202191563,0.0,79.0,42.982923,-71.44609399999999,491.0
3.0,2000-01,1.0,1,5,23,44.0,244.2396364229197,0.0,568.0,42.982923,-71.44609399999999,
3.0,2000-01,1.0,4,4,23,37.0,170.80105386091742,0.0,526.0,42.982923,-71.44609399999999,493.0
3.0,2000-01,1.0,0,1,39,26.0,61.814237842102365,0.0,462.0,42.982923,-71.44609399999999,494.0
3.0,2000-01,0.0,0,4,38,44.0,245.48262663709892,0.0,398.0,42.982923,-71.44609399999999,495.0
3.0,2000-01,1.0,4,4,23,37.0,176.47662734764626,0.0,376.0,42.982923,-71.44609399999999,496.0
3.0,2000-01,,5,4,17,35.0,153.9415473483361,0.0,316.0,42.982923,-71.44609399999999,497.0
3.0,2000-01,0.0,0,0,41,20.0,0.0,0.0,210.0,42.982923,-71.44609399999999,498.0
3.0,2009-10,0.0,0,1,23,32.89763797768781,145.90750494748374,0.0,32.0,42.982923,-71.44609399999999,499.0
3.0,2000-01,0.0,2,4,9,40.0,209.82373554962743,0.0,3.0,42.982923,-71.44609399999999,
4.0,2000-01,0.0,0,1,23,27.0,78.00640999302556,0.0,658.0,42.982923,-71.44609399999999,501.0
1.0,2000-01,0.0,0,1,23,26.0,65.19202405202647,0.0,650.0,42.982923,-71.44609399999999,502.0
1.0,2000-01,0.0,0,0,34,19.770151599444688,0.0,0.0,629.0,42.982923,-71.44609399999999,503.0
1.0,2009-10,0.0,0,0,33,20.0,0.0,0.0,624.0,42.982923,-71.44609399999999,504.0
1.0,2000-01,1.0,0,0,34,20.0,0.0,0.0,584.0,42.982923,-71.44609399999999,505.0
