,power_of_shot,game_season,is_goal,area_of_shot,shot_basics,combined_shot,distance_of_shot,location,knockout_match,remaining_total,latitude,longitude,shot_id_number
283,2.0,4.0,1.0,0.0,0.0,33.0,20.0,0.0,0.0,99.0,34.189593,-118.471724,284.0
284,2.0,4.0,1.0,4.0,5.0,23.0,45.0,258.76823607235883,0.0,36.0,34.189593,-118.471724,285.0
285,3.0,13.0,0.0,1.0,4.0,40.0,38.0,187.87761974221408,0.0,684.0,34.189593,-118.471724,286.0
286,3.0,4.0,0.0,4.0,5.0,23.0,47.0,275.87686880224663,0.0,440.0,34.189593,-118.471724,287.0
287,3.0,13.0,1.0,2.0,1.0,7.0,29.0,91.58602513484249,0.0,293.0,34.189593,-118.471724,288.0
288,3.0,4.0,0.0,4.0,5.0,23.0,45.0,255.61404069214808,0.0,222.0,34.189593,-118.471724,289.0
289,3.0,4.0,1.0,0.0,1.0,51.0,25.0,59.80802621722272,0.0,135.0,34.189593,-118.471724,290.0
290,3.0,4.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,54.0,34.189593,-118.471724,291.0
291,4.0,4.0,1.0,5.0,4.0,14.0,40.0,201.3007699935596,0.0,667.0,34.189593,-118.471724,292.0
293,1.0,4.0,1.0,5.0,6.0,23.0,44.0,245.48262663709892,0.0,582.0,42.982923,-71.44609399999999,294.0
294,1.0,4.0,1.0,4.0,5.0,23.0,46.0,262.58903252040056,0.0,300.0,42.982923,-71.44609399999999,295.0
295,1.0,4.0,1.0,1.0,4.0,23.0,40.0,208.3698634639856,0.0,210.0,42.982923,-71.44609399999999,296.0
296,2.0,4.0,0.0,4.0,4.0,23.0,37.0,176.47662734764626,0.0,668.0,42.982923,-71.44609399999999,297.0
297,2.0,4.0,0.0,4.0,4.0,23.0,37.0,170.80105386091742,0.0,520.0,42.982923,-71.44609399999999,298.0
301,2.0,4.0,0.0,5.0,4.0,23.0,38.0,186.77526602845464,0.0,227.0,42.982923,-71.44609399999999,302.0
302,2.0,13.0,1.0,0.0,4.0,34.0,20.0,0.0,0.0,174.0,42.982923,-71.44609399999999,303.0
303,3.0,4.0,1.0,0.0,4.0,1.0,20.0,0.0,0.0,502.0,42.982923,-71.44609399999999,304.0
304,3.0,4.0,0.0,4.0,5.0,50.0,48.0,283.1766233289746,0.0,442.0,42.982923,-71.44609399999999,305.0
305,3.0,4.0,0.0,0.0,4.0,38.0,27.0,77.38862965578342,0.0,412.0,42.982923,-71.44609399999999,306.0
306,3.0,4.0,0.0,0.0,1.0,23.0,24.0,43.68065933568311,0.0,408.0,42.982923,-71.44609399999999,307.0
307,4.0,4.0,0.0,5.0,4.0,12.0,30.03525372980021,159.5524991969728,0.0,298.0,42.982923,-71.44609399999999,308.0
308,3.0,4.0,1.0,0.0,0.0,34.0,19.770151599444688,0.0,0.0,243.0,42.982923,-71.44609399999999,309.0
309,3.0,4.0,0.0,4.0,4.0,23.0,35.858725130674976,181.13530854032848,0.0,198.0,42.982923,-71.44609399999999,310.0
310,3.0,4.0,0.0,2.0,4.0,22.0,29.0,93.51141581136,0.0,177.0,42.982923,-71.44609399999999,311.0
311,3.0,4.0,1.0,1.0,4.0,23.0,38.0,183.30575550156632,0.0,139.0,42.982923,-71.44609399999999,312.0
312,3.0,13.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,75.0,42.982923,-71.44609399999999,313.0
313,3.0,13.0,0.0,3.0,5.0,23.0,62.0,427.8480796279856,0.0,0.0,42.982923,-71.44609399999999,314.0
314,4.0,4.0,0.0,0.0,1.0,23.0,35.0,150.71164520368023,0.0,632.0,42.982923,-71.44609399999999,315.0
315,4.0,4.0,1.0,1.0,5.0,23.0,47.0,275.27440854536405,0.0,606.0,42.982923,-71.44609399999999,316.0
317,1.0,4.0,1.0,2.0,4.0,23.0,33.0,134.30189872075525,0.0,59.0,47.633181,-122.308343,318.0
318,1.0,13.0,0.0,0.0,4.0,23.0,32.0,122.91867230002121,0.0,517.0,47.633181,-122.308343,319.0
319,1.0,4.0,0.0,2.0,4.0,23.0,35.0,153.8083222715858,0.0,430.0,47.633181,-122.308343,320.0
320,1.0,4.0,1.0,0.0,0.0,39.0,23.0,34.66987164671943,0.0,48.0,47.633181,-122.308343,321.0
321,1.0,4.0,0.0,0.0,5.0,23.0,45.0,250.04999500099976,0.0,24.0,47.633181,-122.308343,322.0
322,1.0,4.0,0.0,3.0,3.0,30.0,68.0,488.6365639582809,0.0,0.0,47.633181,-122.308343,323.0
323,2.0,4.0,0.0,0.0,0.0,33.0,21.05328936573913,31.780497164141412,0.0,708.0,47.633181,-122.308343,324.0
324,2.0,13.0,0.0,0.0,0.0,23.0,23.0,32.72293148106445,0.0,540.0,47.633181,-122.308343,325.0
325,2.0,4.0,0.0,0.0,0.0,18.0,23.0,32.72293148106445,0.0,114.0,47.633181,-122.308343,326.0
328,3.0,4.0,1.0,0.0,0.0,4.0,20.0,0.0,0.0,577.0,47.633181,-122.308343,329.0
329,3.0,13.0,0.0,4.0,5.0,25.0,46.0,265.9661632614194,0.0,546.0,47.633181,-122.308343,330.0
330,3.0,4.0,1.0,0.0,0.0,4.0,20.0,0.0,0.0,422.0,47.633181,-122.308343,331.0
331,3.0,4.0,1.0,4.0,4.0,23.0,38.0,186.89301752607025,0.0,225.0,47.633181,-122.308343,332.0
332,3.0,13.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,88.0,47.633181,-122.308343,333.0
333,1.0,4.0,0.0,1.0,5.0,41.0,46.0,267.21714016881475,0.0,574.0,42.982923,-71.44609399999999,334.0
335,1.0,4.0,1.0,5.0,4.0,38.0,38.0,184.95404834715026,0.0,448.0,42.982923,-71.44609399999999,336.0
336,1.0,4.0,0.0,0.0,1.0,30.0,25.0,57.30619512757761,0.0,395.0,42.982923,-71.44609399999999,337.0
337,1.0,4.0,1.0,1.0,4.0,5.0,38.0,186.0671921645512,0.0,330.0,42.982923,-71.44609399999999,338.0
338,1.0,4.0,0.0,2.0,1.0,23.0,28.0,83.81527307120105,0.0,290.0,42.982923,-71.44609399999999,339.0
339,1.0,4.0,1.0,0.0,0.0,1.0,20.0,2.3286893159166806,0.0,244.0,42.982923,-71.44609399999999,340.0
340,1.0,4.0,0.0,0.0,4.0,47.0,34.0,145.12063946937388,0.0,153.0,42.982923,-71.44609399999999,341.0
341,1.0,4.0,0.0,5.0,4.0,23.0,33.0,134.7367804276175,0.0,120.0,42.982923,-71.44609399999999,342.0
342,1.0,4.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,7.0,42.982923,-71.44609399999999,343.0
343,2.0,4.0,0.0,2.0,4.0,23.0,37.0,170.66048165876012,0.0,280.0,42.982923,-71.44609399999999,344.0
344,2.0,4.0,1.0,4.0,4.0,39.0,39.0,196.81717404738842,0.0,254.0,42.982923,-71.44609399999999,345.0
346,3.0,4.0,1.0,0.0,4.0,23.0,35.0,151.4199458459816,0.0,695.0,42.982923,-71.44609399999999,347.0
348,3.0,4.0,0.0,0.0,4.0,23.0,39.0,198.0631212517868,0.0,550.0,42.982923,-71.44609399999999,349.0
349,3.0,4.0,0.0,1.0,5.0,34.0,48.0,288.4614358974177,0.0,387.0,42.982923,-71.44609399999999,350.0
350,4.0,4.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,359.0,42.982923,-71.44609399999999,351.0
351,3.0,4.0,1.0,2.0,1.0,23.0,35.0,154.69324484281788,0.0,281.0,42.982923,-71.44609399999999,352.0
352,3.0,4.0,0.0,0.0,1.0,23.0,23.718267803427572,46.14108798023731,0.0,188.0,42.982923,-71.44609399999999,353.0
353,3.0,4.0,1.0,4.0,4.0,23.0,36.0,167.547008329006,0.0,37.0,42.982923,-71.44609399999999,354.0
354,3.0,4.0,1.0,1.0,5.0,23.0,47.0,271.0073799733136,0.0,0.0,42.982923,-71.44609399999999,355.0
355,4.0,4.0,0.0,4.0,4.0,23.0,41.0,211.72859986312668,0.0,702.0,42.982923,-71.44609399999999,356.0
356,4.0,4.0,1.0,0.0,0.0,4.0,20.0,0.0,0.0,660.0,42.982923,-71.44609399999999,357.0
357,4.0,4.0,1.0,2.0,1.0,1.0,28.0,89.37561188601731,0.0,582.0,42.982923,-71.44609399999999,358.0
358,4.0,4.0,1.0,5.0,1.0,23.0,28.0,85.5628424025289,0.0,547.0,42.982923,-71.44609399999999,359.0
360,4.0,13.0,0.0,0.0,1.0,23.0,25.0,52.810983706043565,0.0,409.0,42.982923,-71.44609399999999,361.0
361,4.0,13.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,398.0,42.982923,-71.44609399999999,362.0
362,4.0,4.0,0.0,0.0,4.0,23.0,40.0,204.9569704169019,0.0,240.0,42.982923,-71.44609399999999,363.0
363,4.0,4.0,1.0,1.0,4.0,23.0,40.0,209.99047597450686,0.0,51.0,42.982923,-71.44609399999999,364.0
365,1.0,4.0,1.0,0.0,1.0,29.0,34.0,140.45995870709916,0.0,626.0,42.982923,-71.44609399999999,366.0
366,1.0,4.0,0.0,5.0,4.0,23.0,35.0,158.927656498169,0.0,551.0,42.982923,-71.44609399999999,367.0
367,1.0,4.0,1.0,0.0,1.0,23.0,29.0,90.80198235721508,0.0,514.0,42.982923,-71.44609399999999,368.0
368,1.0,13.0,0.0,2.0,4.0,23.0,34.0,149.01342221424215,0.0,406.0,42.982923,-71.44609399999999,369.0
369,1.0,4.0,1.0,4.0,5.0,23.0,46.0,266.7376988728815,0.0,326.0,42.982923,-71.44609399999999,370.0
370,1.0,13.0,1.0,5.0,4.0,48.0,31.0,110.76551810017412,0.0,29.0,42.982923,-71.44609399999999,371.0
371,2.0,4.0,0.0,0.0,1.0,23.0,28.0,82.73451516749222,0.0,537.0,42.982923,-71.44609399999999,372.0
372,2.0,13.0,0.0,0.0,1.0,23.0,25.0,57.28001396647874,0.0,533.0,42.982923,-71.44609399999999,373.0
373,2.0,4.0,0.0,5.0,4.0,23.0,43.0,237.00843866833097,0.0,528.0,42.982923,-71.44609399999999,374.0
374,2.0,4.0,0.0,0.0,4.0,19.0,39.0,198.3053201505194,0.0,318.0,42.982923,-71.44609399999999,375.0
375,2.0,13.0,1.0,2.0,4.0,1.0,42.0,224.39696967650883,0.0,109.0,42.982923,-71.44609399999999,376.0
376,2.0,4.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,70.0,42.982923,-71.44609399999999,377.0
377,2.0,13.0,1.0,0.0,4.0,37.0,28.0,89.67719888578144,0.0,25.0,42.982923,-71.44609399999999,378.0
379,3.0,4.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,632.0,42.982923,-71.44609399999999,380.0
380,3.0,4.0,0.0,1.0,5.0,21.0,50.0,301.3784995649159,0.0,377.0,42.982923,-71.44609399999999,381.0
382,3.0,4.0,1.0,1.0,4.0,48.0,40.0,207.5090359478353,0.0,245.0,42.982923,-71.44609399999999,383.0
383,3.0,4.0,0.0,2.0,4.0,23.0,35.0,151.60804727981952,0.0,205.0,42.982923,-71.44609399999999,384.0
384,3.0,4.0,1.0,5.0,1.0,23.0,28.0,80.05623023850173,0.0,183.0,42.982923,-71.44609399999999,385.0
385,3.0,4.0,0.0,5.0,4.0,23.0,33.0,138.61096637712328,0.0,17.0,42.982923,-71.44609399999999,386.0
386,3.0,4.0,1.0,0.0,0.0,44.0,20.0,0.0,0.0,0.0,42.982923,-71.44609399999999,387.0
387,4.0,13.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,515.0,42.982923,-71.44609399999999,388.0
388,4.0,13.0,1.0,2.0,4.0,39.0,35.0,154.29990014165554,0.0,451.0,42.982923,-71.44609399999999,389.0
392,1.0,4.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,597.0,42.982923,-71.44609399999999,393.0
393,1.0,4.0,1.0,1.0,4.0,39.0,37.0,174.56272825175412,0.0,447.0,42.982923,-71.44609399999999,394.0
394,1.0,13.0,1.0,5.0,4.0,23.0,35.0,155.72411502397438,0.0,408.0,42.982923,-71.44609399999999,395.0
395,1.0,4.0,0.0,4.0,4.0,23.0,37.0,176.47662734764626,0.0,213.0,42.982923,-71.44609399999999,396.0
397,1.0,4.0,0.0,4.0,5.0,23.0,65.0,456.7242056208538,0.0,0.0,42.982923,-71.44609399999999,398.0
398,2.0,4.0,0.0,0.0,4.0,18.0,40.004247144857004,205.06096654409882,0.0,681.0,42.982923,-71.44609399999999,399.0
399,2.0,4.0,0.0,0.0,4.0,23.0,35.0,154.40207252495026,0.0,641.0,42.982923,-71.44609399999999,400.0
400,2.0,13.0,1.0,0.0,0.0,34.0,22.0,29.206163733020468,0.0,566.0,42.982923,-71.44609399999999,401.0
401,2.0,4.0,1.0,5.0,4.0,27.0,35.0,151.82226450688975,0.0,486.0,42.982923,-71.44609399999999,402.0
402,2.0,13.0,0.0,2.0,4.0,23.0,35.0,156.82155464093574,0.0,348.0,42.982923,-71.44609399999999,403.0
403,2.0,4.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,323.0,42.982923,-71.44609399999999,404.0
404,2.0,4.0,0.0,0.0,5.0,23.0,45.0,258.9845555240699,0.0,220.0,42.982923,-71.44609399999999,405.0
405,2.0,4.0,0.0,0.0,4.0,23.0,28.0,84.69356528095862,0.0,154.0,42.982923,-71.44609399999999,406.0
406,2.0,13.0,0.0,2.0,4.0,23.0,42.0,225.2197985270004,0.0,0.0,42.982923,-71.44609399999999,407.0
407,3.0,4.0,0.0,4.0,4.0,23.0,39.0,192.43960091415696,0.0,567.0,42.982923,-71.44609399999999,408.0
408,3.0,4.0,0.0,0.0,0.0,33.0,20.0,0.0,0.0,561.0,42.982923,-71.44609399999999,409.0
409,3.0,13.0,1.0,1.0,4.0,15.0,38.0,183.44754018519845,0.0,396.0,42.982923,-71.44609399999999,410.0
410,3.0,4.0,1.0,5.0,4.0,39.0,32.0,123.9112585683803,0.0,286.0,42.982923,-71.44609399999999,411.0
411,3.0,13.0,1.0,2.0,4.0,23.0,34.0,149.75313018431368,0.0,256.0,42.982923,-71.44609399999999,412.0
412,4.0,4.0,1.0,5.0,6.0,19.0,44.0,240.3518254559345,0.0,686.0,42.982923,-71.44609399999999,413.0
413,4.0,4.0,0.0,0.0,4.0,46.0,36.0,160.00312496948303,0.0,613.0,42.982923,-71.44609399999999,414.0
414,4.0,4.0,0.0,2.0,4.0,23.0,37.0,176.63804799646084,0.0,395.0,42.982923,-71.44609399999999,415.0
415,4.0,4.0,1.0,0.0,0.0,34.0,20.0,2.3286893159166806,0.0,364.0,42.982923,-71.44609399999999,416.0
418,4.0,4.0,1.0,0.0,0.0,4.0,20.0,0.0,0.0,84.0,42.982923,-71.44609399999999,419.0
420,1.0,4.0,1.0,4.0,4.0,55.0,38.0,184.69414230680331,0.0,701.0,37.754129999999996,-122.437947,421.0
421,1.0,4.0,0.0,4.0,4.0,52.0,35.56261641537625,189.74720024284943,0.0,654.0,37.754129999999996,-122.437947,422.0
422,1.0,4.0,0.0,0.0,0.0,44.0,20.0,0.0,0.0,447.0,37.754129999999996,-122.437947,423.0
423,1.0,13.0,1.0,0.0,4.0,23.0,36.0,167.0478973228936,0.0,277.0,37.754129999999996,-122.437947,424.0
424,1.0,13.0,0.0,2.0,4.0,23.0,36.0,169.30741271426953,0.0,218.0,37.754129999999996,-122.437947,425.0
425,1.0,4.0,0.0,0.0,1.0,49.0,24.0,49.010203019371396,0.0,190.0,37.754129999999996,-122.437947,426.0
426,1.0,4.0,1.0,5.0,4.0,23.0,34.0,144.0,0.0,126.0,37.754129999999996,-122.437947,427.0
429,2.0,4.0,1.0,0.0,0.0,33.0,20.0,0.0,0.0,540.0,37.754129999999996,-122.437947,430.0
430,2.0,4.0,1.0,5.0,4.0,7.0,38.0,180.04443895883045,0.0,477.0,37.754129999999996,-122.437947,431.0
431,2.0,4.0,0.0,5.0,4.0,38.0,35.0,159.0,0.0,362.0,37.754129999999996,-122.437947,432.0
432,2.0,4.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,74.0,37.754129999999996,-122.437947,433.0
434,2.0,4.0,0.0,0.0,0.0,33.0,21.842912606535698,27.65863337187866,0.0,7.0,37.754129999999996,-122.437947,435.0
435,3.0,4.0,1.0,0.0,0.0,41.0,20.0,0.0,0.0,700.0,37.754129999999996,-122.437947,436.0
436,3.0,4.0,1.0,5.0,6.0,17.0,43.0,231.03462943896525,0.0,659.0,37.754129999999996,-122.437947,437.0
437,3.0,4.0,0.0,0.0,1.0,17.0,24.0,42.85434553611371,0.0,508.0,37.754129999999996,-122.437947,438.0
440,3.0,4.0,1.0,4.0,4.0,23.0,36.0,168.92897915988246,0.0,211.0,37.754129999999996,-122.437947,441.0
441,3.0,4.0,0.0,1.0,4.0,11.0,37.0,177.451401797788,0.0,154.0,37.754129999999996,-122.437947,442.0
442,3.0,4.0,1.0,2.0,2.0,40.0,43.0,231.03462943896525,0.0,29.0,37.754129999999996,-122.437947,443.0
443,4.0,4.0,1.0,0.0,1.0,23.0,27.0,78.00640999302556,0.0,455.0,37.754129999999996,-122.437947,444.0
444,4.0,13.0,0.0,2.0,2.0,38.0,43.0,231.03462943896525,0.0,355.0,37.754129999999996,-122.437947,445.0
445,4.0,4.0,0.0,2.0,2.0,31.0,42.0,225.97787502319767,0.0,222.0,37.754129999999996,-122.437947,446.0
446,4.0,4.0,1.0,2.0,1.0,23.0,30.0,106.83164325236228,0.0,129.0,37.754129999999996,-122.437947,447.0
447,4.0,13.0,0.0,1.0,4.0,8.0,36.0,167.14065932620943,0.0,65.0,37.754129999999996,-122.437947,448.0
448,4.0,13.0,0.0,2.0,4.0,28.0,38.0,189.04232330353963,0.0,22.0,37.754129999999996,-122.437947,449.0
449,4.0,4.0,0.0,0.0,4.0,23.0,45.0,252.7864711569826,0.0,0.0,37.754129999999996,-122.437947,450.0
451,5.0,13.0,1.0,0.0,0.0,4.0,20.0,0.0,0.0,130.0,37.754129999999996,-122.437947,452.0
452,5.0,13.0,1.0,2.0,4.0,26.0,35.0,153.0,0.0,60.0,37.754129999999996,-122.437947,453.0
453,5.0,4.0,1.0,5.0,4.0,33.0,30.0,108.55873986004076,0.0,34.0,37.754129999999996,-122.437947,454.0
454,5.0,13.0,0.0,0.0,5.0,23.0,53.0,332.1746528559938,0.0,0.0,37.754129999999996,-122.437947,455.0
456,1.0,4.0,1.0,0.0,1.0,29.0,26.0,60.83584469702052,0.0,507.0,42.982923,-71.44609399999999,457.0
457,1.0,4.0,0.0,5.0,4.0,23.0,39.0,198.4565443617317,0.0,439.0,42.982923,-71.44609399999999,458.0
459,1.0,4.0,0.0,0.0,4.0,23.0,37.0,174.56272825175412,0.0,5.0,42.982923,-71.44609399999999,460.0
460,1.0,4.0,1.0,4.0,4.0,23.0,39.0,190.39432764659767,0.0,111.0,42.982923,-71.44609399999999,461.0
461,1.0,4.0,1.0,2.0,1.0,23.0,28.0,84.40379138403677,0.0,11.0,42.982923,-71.44609399999999,462.0
462,2.0,4.0,0.0,5.0,4.0,23.0,19.572745789245545,186.01075237738274,0.0,684.0,42.982923,-71.44609399999999,463.0
463,2.0,13.0,1.0,0.0,0.0,4.0,20.0,0.0,0.0,569.0,42.982923,-71.44609399999999,464.0
464,2.0,4.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,180.0,42.982923,-71.44609399999999,465.0
465,2.0,13.0,0.0,0.0,4.0,23.0,39.0,196.81717404738842,0.0,150.0,42.982923,-71.44609399999999,466.0
466,2.0,13.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,122.0,42.982923,-71.44609399999999,467.0
467,3.0,13.0,0.0,0.0,4.0,23.0,40.0,201.15665537088253,0.0,694.0,42.982923,-71.44609399999999,468.0
468,3.0,4.0,0.0,0.0,4.0,23.0,24.0,45.88027898781785,0.0,662.0,42.982923,-71.44609399999999,469.0
469,3.0,4.0,0.0,5.0,4.0,33.0,37.0,172.0116275139561,0.0,646.0,42.982923,-71.44609399999999,470.0
470,3.0,4.0,1.0,4.0,4.0,24.0,32.89763797768781,167.60966559241146,0.0,512.0,42.982923,-71.44609399999999,471.0
472,3.0,4.0,1.0,0.0,1.0,23.0,32.0,129.0658746532173,0.0,447.0,42.982923,-71.44609399999999,473.0
473,3.0,4.0,0.0,4.0,4.0,54.0,38.0,189.38056922503955,0.0,376.0,42.982923,-71.44609399999999,474.0
474,3.0,4.0,0.0,4.0,5.0,5.0,45.0,250.44959572736389,0.0,333.0,42.982923,-71.44609399999999,475.0
475,3.0,4.0,0.0,0.0,1.0,31.0,26.0,60.440052945046304,0.0,55.0,42.982923,-71.44609399999999,476.0
476,4.0,13.0,0.0,1.0,4.0,23.0,40.0,204.70710783946905,0.0,707.0,42.982923,-71.44609399999999,477.0
477,4.0,4.0,0.0,0.0,4.0,3.0,27.0,72.00694410957877,0.0,667.0,42.982923,-71.44609399999999,478.0
478,4.0,13.0,0.0,2.0,4.0,23.0,34.0,144.16848608660632,0.0,129.0,42.982923,-71.44609399999999,479.0
480,1.0,13.0,1.0,4.0,4.0,23.0,41.0,218.83783950679097,0.0,642.0,42.982923,-71.44609399999999,481.0
481,1.0,13.0,0.0,1.0,4.0,23.0,40.0,206.15528128088303,0.0,561.0,42.982923,-71.44609399999999,482.0
482,1.0,4.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,556.0,42.982923,-71.44609399999999,483.0
483,1.0,4.0,1.0,1.0,5.0,23.0,47.0,275.87686880224663,0.0,512.0,42.982923,-71.44609399999999,484.0
484,1.0,4.0,1.0,4.0,4.0,23.0,37.0,174.56272825175412,0.0,479.0,42.982923,-71.44609399999999,485.0
485,1.0,4.0,0.0,0.0,4.0,23.0,37.0,174.64249196572982,0.0,408.0,42.982923,-71.44609399999999,486.0
486,1.0,13.0,1.0,0.0,4.0,34.0,20.0,0.0,0.0,84.0,42.982923,-71.44609399999999,487.0
487,1.0,13.0,0.0,0.0,5.0,23.0,56.0,363.45563690772485,0.0,0.0,42.982923,-71.44609399999999,488.0
488,2.0,13.0,1.0,0.0,4.0,23.0,34.0,143.1258187749506,0.0,638.0,42.982923,-71.44609399999999,489.0
489,2.0,4.0,1.0,0.0,0.0,4.0,20.0,0.0,0.0,209.0,42.982923,-71.44609399999999,490.0
491,3.0,4.0,1.0,1.0,5.0,23.0,44.0,244.2396364229197,0.0,568.0,42.982923,-71.44609399999999,492.0
492,3.0,4.0,1.0,4.0,4.0,23.0,37.0,170.80105386091742,0.0,526.0,42.982923,-71.44609399999999,493.0
493,3.0,4.0,1.0,0.0,1.0,39.0,26.0,61.814237842102365,0.0,462.0,42.982923,-71.44609399999999,494.0
494,3.0,4.0,0.0,0.0,4.0,38.0,44.0,245.48262663709892,0.0,398.0,42.982923,-71.44609399999999,495.0
495,3.0,4.0,1.0,4.0,4.0,23.0,37.0,176.47662734764626,0.0,376.0,42.982923,-71.44609399999999,496.0
497,3.0,4.0,0.0,0.0,0.0,41.0,20.0,0.0,0.0,210.0,42.982923,-71.44609399999999,498.0
498,3.0,13.0,0.0,0.0,1.0,23.0,32.89763797768781,145.90750494748374,0.0,32.0,42.982923,-71.44609399999999,499.0
499,3.0,4.0,0.0,2.0,4.0,9.0,40.0,209.82373554962743,0.0,3.0,42.982923,-71.44609399999999,500.0
500,4.0,4.0,0.0,0.0,1.0,23.0,27.0,78.00640999302556,0.0,658.0,42.982923,-71.44609399999999,501.0
501,1.0,4.0,0.0,0.0,1.0,23.0,26.0,65.19202405202647,0.0,650.0,42.982923,-71.44609399999999,502.0
502,1.0,4.0,0.0,0.0,0.0,34.0,19.770151599444688,0.0,0.0,629.0,42.982923,-71.44609399999999,503.0
503,1.0,13.0,0.0,0.0,0.0,33.0,20.0,0.0,0.0,624.0,42.982923,-71.44609399999999,504.0
504,1.0,4.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,584.0,42.982923,-71.44609399999999,505.0
505,1.0,4.0,0.0,0.0,1.0,13.0,27.0,78.44743462982075,0.0,551.0,42.982923,-71.44609399999999,506.0
506,1.0,13.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,314.0,42.982923,-71.44609399999999,507.0
507,1.0,4.0,0.0,0.0,0.0,52.0,20.0,0.0,0.0,257.0,42.982923,-71.44609399999999,508.0
509,1.0,4.0,1.0,0.0,4.0,23.0,37.0,175.34537347760278,0.0,116.0,42.982923,-71.44609399999999,510.0
511,2.0,4.0,1.0,0.0,0.0,4.0,20.0,0.0,0.0,377.0,42.982923,-71.44609399999999,512.0
512,2.0,13.0,0.0,2.0,4.0,23.0,39.0,198.97989848223358,0.0,313.0,42.982923,-71.44609399999999,513.0
513,2.0,4.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,251.0,42.982923,-71.44609399999999,514.0
514,2.0,4.0,0.0,4.0,4.0,55.0,37.0,176.47662734764626,0.0,224.0,42.982923,-71.44609399999999,515.0
515,2.0,4.0,0.0,0.0,5.0,32.0,49.0,291.20782956507196,0.0,155.0,42.982923,-71.44609399999999,516.0
516,2.0,4.0,1.0,0.0,5.0,23.0,47.0,275.87686880224663,0.0,39.0,42.982923,-71.44609399999999,517.0
517,2.0,4.0,0.0,1.0,5.0,56.0,46.0,265.6689669494727,0.0,22.0,42.982923,-71.44609399999999,518.0
518,3.0,4.0,0.0,4.0,4.0,23.0,36.0,168.01488029338353,0.0,706.0,42.982923,-71.44609399999999,519.0
519,3.0,13.0,0.0,4.0,4.0,23.0,39.0,192.83671849520766,0.0,447.0,42.982923,-71.44609399999999,520.0
520,3.0,4.0,0.0,5.0,4.0,23.0,31.0,112.37882362794157,0.0,172.0,42.982923,-71.44609399999999,521.0
521,3.0,4.0,1.0,0.0,1.0,39.0,26.0,63.117173646212215,0.0,50.0,42.982923,-71.44609399999999,522.0
523,4.0,4.0,1.0,0.0,5.0,23.0,47.0,275.87686880224663,0.0,411.0,42.982923,-71.44609399999999,524.0
524,4.0,13.0,0.0,5.0,4.0,43.0,29.0,91.39474820797966,0.0,378.0,42.982923,-71.44609399999999,525.0
525,4.0,13.0,1.0,1.0,5.0,30.0,45.0,254.678228358845,0.0,290.0,42.982923,-71.44609399999999,526.0
526,4.0,4.0,0.0,4.0,5.0,30.0,46.0,262.1011255221923,0.0,243.0,42.982923,-71.44609399999999,527.0
527,4.0,13.0,0.0,1.0,5.0,34.0,46.0,269.1802370160187,0.0,170.0,42.982923,-71.44609399999999,528.0
528,4.0,4.0,0.0,2.0,4.0,23.0,28.0,86.97700845625812,0.0,148.0,42.982923,-71.44609399999999,529.0
529,4.0,4.0,0.0,2.0,4.0,54.0,33.0,136.1800279042415,0.0,146.0,42.982923,-71.44609399999999,530.0
530,4.0,13.0,0.0,2.0,1.0,23.0,28.0,84.05950273467003,0.0,12.0,42.982923,-71.44609399999999,531.0
531,4.0,4.0,0.0,0.0,5.0,23.0,47.0,279.17915394957413,0.0,0.0,42.982923,-71.44609399999999,532.0
533,1.0,13.0,1.0,0.0,1.0,39.0,24.0,43.41658669218482,0.0,232.0,45.539131,-122.651648,534.0
534,1.0,4.0,1.0,0.0,1.0,23.0,29.0,94.92101980067429,0.0,40.0,45.539131,-122.651648,535.0
535,1.0,4.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,13.0,45.539131,-122.651648,536.0
536,1.0,4.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,2.0,45.539131,-122.651648,537.0
537,2.0,4.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,658.0,45.539131,-122.651648,538.0
538,2.0,13.0,0.0,5.0,4.0,23.0,28.0,82.37718130647589,0.0,624.0,45.539131,-122.651648,539.0
539,2.0,4.0,1.0,5.0,4.0,23.0,28.0,81.09870529176159,0.0,546.0,45.539131,-122.651648,540.0
540,2.0,4.0,0.0,0.0,4.0,2.0,27.0,72.11102550927978,0.0,476.0,45.539131,-122.651648,541.0
